Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
2023-06-07,92.31918334960938,84.37899017333984,68.42559051513672,77.66639709472656,91.57044982910156,110.52076721191406,92.48065185546875,101.59603118896484,76.68356323242188,102.49486541748047,94.84634399414062,55.806663513183594
2023-06-08,92.81063079833984,84.42510223388672,68.76611328125,78.8166732788086,92.18636322021484,110.96920013427734,92.51753234863281,101.66065216064453,76.80619812011719,103.55382537841797,95.95576477050781,56.06256103515625
2023-06-09,92.59326171875,84.43431854248047,68.62423706054688,78.8810806274414,91.854736328125,110.61618041992188,92.5267562866211,101.66065216064453,76.66468811035156,103.32894134521484,95.82414245605469,55.88248825073242
2023-06-12,92.75392150878906,84.44354248046875,68.76611328125,79.1295394897461,92.00634765625,110.79743957519531,92.54519653320312,101.6791000366211,76.73072052001953,103.5913314819336,96.10620880126953,55.977256774902344
2023-06-13,92.31918334960938,84.46200561523438,68.46342468261719,78.16332244873047,91.35252380371094,110.26314544677734,92.55442810058594,101.69757843017578,76.5892333984375,102.54170989990234,95.1566162109375,55.683448791503906
2023-06-14,92.40422058105469,84.48043060302734,68.52017974853516,79.1203384399414,91.47571563720703,110.2249984741211,92.57286071777344,101.70680236816406,76.54206848144531,103.09465026855469,95.91815948486328,55.67397689819336
2023-06-15,93.04691314697266,84.51734161376953,68.94583129882812,79.93013763427734,92.18636322021484,110.78789520263672,92.6189956665039,101.78065490722656,76.7024154663086,103.95680236816406,96.83955383300781,56.01517105102539
2023-06-16,92.75392150878906,84.52654266357422,68.79448699951172,79.6448745727539,91.78840637207031,110.41580963134766,92.6189956665039,101.78988647460938,76.59867095947266,103.55382537841797,96.46347045898438,55.806663513183594
2023-06-20,92.92403411865234,84.54499053955078,68.8890609741211,80.45466613769531,92.06318664550781,110.58753967285156,92.64664459228516,101.78988647460938,76.62694549560547,104.10674285888672,97.1310043334961,55.901432037353516
2023-06-21,93.07527160644531,84.54499053955078,69.0025863647461,80.70310974121094,92.14848327636719,110.63524627685547,92.65585327148438,101.79912567138672,76.62694549560547,104.38790130615234,97.36603546142578,55.92987060546875
2023-06-22,92.59326171875,84.58189392089844,68.6715316772461,79.34119415283203,91.6273193359375,110.28221893310547,92.6927490234375,101.83605194091797,76.54206848144531,103.5913314819336,96.19080352783203,55.7308349609375
2023-06-23,92.8673324584961,84.59110260009766,68.87014770507812,80.37184143066406,92.00634765625,110.47306823730469,92.71117401123047,101.84526062011719,76.60809326171875,104.21920013427734,97.14981079101562,55.844566345214844
2023-06-26,92.98075103759766,84.60033416748047,68.95529174804688,80.36264038085938,92.23374938964844,110.68296813964844,92.72041320800781,101.86375427246094,76.66468811035156,104.34105682373047,97.25321960449219,55.95830535888672
2023-06-27,92.8011703491211,84.6187744140625,68.82286834716797,80.28901672363281,91.91158294677734,110.36811065673828,92.7296142578125,101.8822250366211,76.55150604248047,103.98492431640625,96.9993667602539,55.78770446777344
2023-06-28,93.07527160644531,84.62799835205078,69.0404281616211,80.61109924316406,92.28112030029297,110.65434265136719,92.75729370117188,101.89144134521484,76.63639068603516,104.4815902709961,97.41305541992188,55.95830535888672
2023-06-29,92.35697174072266,84.65567779541016,68.52017974853516,78.86268615722656,91.33357238769531,109.93878173828125,92.7941665649414,101.909912109375,76.44776153564453,102.97280883789062,95.65489196777344,55.550750732421875
2023-06-30,92.5743408203125,84.68333435058594,68.75663757324219,80.12337493896484,91.53256225585938,109.9674072265625,92.7941665649414,101.96528625488281,76.47603607177734,103.80685424804688,96.78313446044922,55.598148345947266
